source	target
468660774	n
1664070661	n
2696424289	n
440255791	n
69745789	n
172159885	n
1629017545	n
197904088	n
471301654	n
27857734	n
299098466	n
2227516212	n
1704924738	n'ont
1581736753	n't
4842491773	n't
267873146	n't
602506633	n't
1059018210	n't
2331080752	n't
42118566	n't
333102982	n't
987783169	n't
3192803795	n't
80035100	n't
3166857461	n't
247458613	n't
729285654736162816	n't
349502595	n't
920762814	n't
596744986	n't
183859821	n't
230788749	n't
41001896	n't
3242429283	n't
433762102	n't
61732880	n't
239527486	n't
2917747035	n't
245945870	n't
25738254	na
2696424289	na
353420634	na
1444035920	na
207194745	na
356396662	na
433762102	na
78041245	na
842874800	na
2281209522	na
235332713	na
2443145500	na
2835601896	na
60200134	na
1346153888	na
584353966	na
238992604	na
2671098944	na
107864004	na
321048493	na
368100064	na
188788587	na
220057539	na
734616322370371585	naaaaaa
4190958729	naaah
466125194	naca
332547748	nach
1470922604	nacho
424417383	nacho
2946774916	nacido
2582646811	nacido
134666609	nacimiento
509791174	nacion
54122382	nacional
979636303	nacional
102459186	nacional
1693764918	nacional
76080795	nacional
2674423714	nacional
299098466	naciones
2835601896	naciste
1614060590	naciste
3035375794	nací
376984014	nad
103367522	nada
567344062	nada
282786413	nada
1193900684	nada
353420634	nada
2916320056	nada
76703470	nada
57973448	nada
523407066	nada
1195614883	nada
2939078896	nada
201515412	nada
2192612209	nada
114857164	nada
378935488	nadaa
302872962	nadaaa
351672327	nadaaaaaaaa
420762331	nadador
42118566	nadal
301187616	nadie
1218805825	nadie
30795592	nadieee
269595489	nadieeeeee
1894169083	nadien
195475851	naguebona
258429032	naguevona
353877891	naguevona
203534143	nah
289679934	nai
2192612209	nalgaaaas
991354440	nalgadas
4190958729	nalgas
410861950	nalgas
2967050109	nalgas
717001750130065408	nalgotas
180705659	nalguitas
258162658	nals
110030443	name
209816562	name
812352440	namjoon
101379290	namorada
59641407	namoros
1180020318	nando
2906948589	nanpa
2307434274	nao
2696424289	nao
192107500	nao
2981567788	nao
236382390	nao
172159885	nao
167636848	nao
497902664	nao
4746190275	nao
107864004	nao
468660774	nao
617348406	napa
448504136	napo
705759536754401280	napoleón
414288851	naranjito
786196795	narcisista
536556415	narcoguerrilleros
3761905815	narcosocialistas
592095598	narcotrafico
700803421394354176	narcotrafico
520845240	nariz
1920381474	nariz
165511213	nariz
553909607	nariz
577362870	nariz
149273299	nas
468660774	nasceria
550527058	nasty
353380467	nata
703954298	nate
64572355	nathalie
431155774	natural
870522164	natural
231567736	naturales
62435821	naturaleza
710208831	naturalized
372517122	navaja
468660774	nave
4190958729	navidad
3317881432	nawebona
2389187166	nawuebonaaaah
468660774	ne
236382390	ne
60200134	neblina
329197447	nebraska
2912244935	necesaria
1110501908	necesaria
322832714	necesario
1493216839	necesario
3010689082	necesario
549670089	necesidad
2727699909	necesitas
2551735963	necesitas
388012768	necesito
117292197	necesito
240788996	necesito
434665733	necesito
1696906302	necesito
2546650490	necesito
162167203	necesito
325278688	necesito
711695599998005248	necesito
339173600	necesito
353877891	necesito
383556641	necesito
4860690358	necesito
83158652	necesito
195430722	necesito
1017988466	necesito
315421486	necesito
289679934	necesito
2924009770	necesito
420300294	necesito
128421242	necessary
468660774	necessitasse
261028813	necia
619294138	necias
42118566	need
3243882225	need
220057539	need
917933833	need
42118566	needs
2788427104	negarte
587974402	negative
2199960344	negativo
41001896	negativo
141373547	negligencia
458460568	negociada
141404112	negociantes
2861996363	negocio
81904377	negocio
2582646811	negocio
332309818	negra
782648119	negra
2840847243	negra
2945963709	negra
81016232	negra
2496747751	negra
1311835567	negritos
314899582	negro
512692508	negro
293171301	negro
2906948589	negro
622033873	negro
147254948	negro
287729845	negro
98053819	negro
80400081	negro
578524194	negro
4374118517	negro
782648119	negro
886869595	negros
164382686	negros
167626218	negros
2590007611	neh
539936195	neighbourhood
77382474	neiva
89007912	nellasosa
201515412	nelly
468660774	nem
433762102	nem
296353169	nem
172159885	nem
197904088	nem
860731364	nem
266911480	nem
2696424289	nem
459428374	nem
1664070661	nem
204366457	nem
384619425	nena
3389996355	nena
87999425	nena
258429032	nena
83158652	nena
2872093200	nena
1380565668	nenas
237932566	nene
259099239	nene
180705659	nene
1700709246	nene
369007527	nenhum
3404774584	nenita
2699454141	nenita
1306473883	neo
452590537	neo
81016232	neo-quinceañeras
3012714072	neopanamax
432270320	nervios
210278103	nerviosa
1470922604	nerviosa
3198496240	nervos
25738254	nervosa
468660774	nessa
2696424289	nessa
195245230	nessa
266911480	nessa
708383392992247808	nessa
69745789	net
252292578	netflix
238992604	netflix
232686623	netflix
288966869	netflix
97505976	netflix
529766027	network
2473235165	nevados
2696424289	never
2233708496	nevera
297037057	nevera
2699396568	nevera
47122359	nevis
186164673	new
2885556884	new
19057251	new
2400495200	ngm
3191730642	ngvn
2939078896	ni
737106423776223232	ni
47122359	nicarag
4842491773	nice
90475043	nice
149273299	nice
2882198099	nice
2163769756	niche
3210921105	niche
127133897	nicki
786196795	nicky
2588418271	nicolle
372558812	nicolás
138162589	nieve
931025516	nievel
2696424289	night
267873146	night
378340525	night
235332713	night
241599738	night
1520755165	night
3209225913	night
2353604976	night
238992604	night
334754869	nightwish
567780622	nigth
2794569019	niguibini
578524194	nike
390127565	nike
353877891	nike
339715629	ninfa
339715629	ninfas
3290865046	ninfómana
2307434274	ninguem
3507293061	ninguém
84467509	ninguém
172159885	ninguém
588730281	ningúna
2400495200	nirvana
2696424289	nirvana
367365969	nisiquiera
448459001	niu
500423443	nivel
160618267	nivel
190705291	nivel
191196796	nivel
284854817	nivel
231089160	nivel
2463836414	nivel
979636303	nivel
923426774	nivel
1613897095	nivel
196868957	nivel
730856676	nivel
116894531	nivel
373637530	nivel
350950295	nivel
931025516	nivel
103699296	nivel
214564845	nivel
373637530	niyorcelanis
263465864	niégame
1401053760	niña
1301126714	niña
288966869	niña
1604174509	niña
369758788	niña
619294138	niña
1470922604	niña
941729521	niña
129297832	niña
4031985521	niña
250420254	niña
513800183	niña
2588418271	niña
375300522	niña
359534949	niña
721099368573636608	niña
359534949	niñaaa
217483703	niñas
710007860835590144	niñas
339715629	niñas
159601057	niñas
386185904	niñas
901273962	niñas
553909607	niñas
3020185499	niñas
720308576590422016	niñas
3992366595	niñito
100205849	niño
737866815175569409	niño
549677155	niño
315918406	niño
956192024	niño
3020185499	niño
908386652	niño
258429032	niño
410861950	niño
721099368573636608	niño
238003029	niño
762410119	niño
721099368573636608	niños
556509016	niños
288966869	niños
231089160	njd
379433675	nn
2307434274	nnca
2939078896	no
154731237	no.
319923274	noa
220722028	noa
248976340	nobody
1554872112	noche
719252175323590656	noche
71123010	noche
384944773	noche
554902897	noche
1694746945	noche
2278275353	noche
270697605	noche
542158065	noche
707466541	noche
979210339	noche
108452808	noche
177959460	noche
840998341	noche
368071567	noche
700803421394354176	noche
90738054	noche
428548390	noche
220090377	noche
3302476474	noche
300876304	noche
130399969	noche
196868957	noche
3214576167	noche
41001896	noche
225122137	noche
624226506	noche
1606582604	noche
702983386198110209	noche
2458842565	noche
467096349	noche
323548464	noche
1246335835	noche
147998951	noche
161084107	noche
2490434221	noche
33312559	noche
465666812	noche
908386652	noche
139614384	noche
276079158	noche
375975116	noche
1941624355	noche
1126193143	noche
3398157268	noche
577362870	noche
225501760	noche
486620917	noche
245839834	noche
1896212359	noche
1661322912	noche
262882998	noche
214564845	noche
194023021	noche
1129654105	noche
820549914	noche
386185904	noche
50526936	noche
2895148132	noche
402015385	noche
729038346467545089	noche
183868707	noche
329998617	noche
152873712	noche
127911406	noche
151347936	noche
746556693824307200	noche
106180270	noche
716692642499850242	noche
178864896	noche
2823872032	noche
1335212304	noche
401850447	noche
27857734	noche
317252745	noche
226932303	noche
217483703	noche
1371080406	noche
3328107682	noche
2192612209	noche
4860690358	noche
1925278825	noche
1666319510	noche
3383281671	noche
258429032	noche
387202749	noche
167626218	noche
3893181995	noche
1074592592	noche
28923883	noche
102159162	noche
786196795	noche
138438080	noche
200533872	noche
339715629	noche
290744311	noche
619294138	noche
2247649651	noche
355079249	noche
297037057	nocheada
340166158	noches
2490737283	noches
3797275876	noches
737106423776223232	noches
613773998	noches
624226506	noches
4450653388	noches
3215060941	noches
117292197	noches
231089160	noches
2521149697	noches
1292601914	noches
454435362	noches
2397955464	noches
355115073	noches
2428114045	noches
931025516	noches
3398157268	noches
271419755	noches
988743732	noches
254822815	noches
336808509	noches
276190465	noches
144556939	noches
1026911341	noches
705061767106396160	noches
420705508	noches
2603972593	noches
384619425	noches
439566670	noches
1218805825	noches
360657556	noches
707049058851037184	noches
737866815175569409	noches
941729521	noches
3019468000	noches
725849362681724932	noches
4827701994	noches
290744311	noches
357587351	noches
797725368	noches
534762755	noches
803674117	noches
729038346467545089	noches
197468290	noches
255833345	nocturna
399019821	nocturno
814473102	nocturnos
321048493	nod
353408833	noghtttt
3797275876	nohely
2696424289	noi
468660774	nois
172159885	noite
2199823890	noite
2671098944	noite
372604988	noite
1144152842	noite
3348425236	noite
359534949	nojoda
1561597477	nojoda
2458842565	nojoda
353420634	nojodaaa
322203077	nojodaaaa
3166857461	nojodaaaaa
2917747035	nojodas
195099854	nojodas
390832472	nombramiento
258429032	nombre
739467410177134592	nombre
300913807	nombre
966675986	nombre
1126193143	nombre
212764706	nombre
128055971	nombre
2211951529	nombre
2916320056	nombre
360657556	nombre
352356850	nombre
2334090014	nombre
297001137	nombre
2939078896	nombre
452590537	nombre
1311835567	nombre
120950156	nombre
410861950	nombre
109382115	nombre
165511213	nombre
367365969	nombre
193838992	nombre
716295817	nombre
63563789	nombre
2428114045	nombre
2865040519	nombre
220090377	nombre
2933222332	nombre
1470922604	nombree
148828513	nombres
300913807	nombres
2593776893	nombres
156008764	nonas
82490924	noo
1218805825	nooo
41001896	nooo
3130079939	nooo
361504916	noooo
840998341	nooooo
2176418807	nooooo
83879434	nooooooo
498501888	noooooooo
388012768	noooooooooooo
1470922604	noooooooooooooooooo
127133897	nooooooooooooooooooo
82490924	noow
353877891	nop
369758788	nop
2828787912	normal
322203077	normal
186305031	normal
553909607	normal
1265488531	normal
2282740447	normal
4571911943	normal
227689803	normal
2541365504	normal
705061767106396160	normal
409274122	normal
2996822488	normal
2892739503	normal
276120174	normal
194400022	normal
1470922604	normal
453421956	normal
71162335	normal
178836602	normal
178501569	normal
3161489278	normally
128846365	normas
1246335835	normi
183731151	norte
1166901684	norte
212781126	norte
783513654	norte
2840847243	norte
3302034868	norte
376491191	norte
172818772	norte
1499005789	nos
2912244935	nos
3348425236	nos
2939078896	nos
188885751	nos
1976307516	nos
2396659537	nose
1700709246	nose
3010689082	nose
303500621	nosebaje
4618316655	noses
307643396	nosesaquenlasyucas
1367040936	nosotras
1573964605	nosotros
1894169083	nospi
2307434274	nossa
860731364	nossa
149273299	nossa
2696424289	nossa
65660534	nossa
249282063	nosso
134517037	nossos
4618316655	nossos
332309818	nostalgia
242403808	nostalgias
367365969	nostálgica
110030443	not
1078253940	not
602506633	not
354459765	not
235332713	not
42118566	not
128421242	not
90475043	not
331955801	not
205474953	not
2276203030	not
333102982	not
552475278	not
230788749	not
97505976	nota
265205363	nota
87999425	nota
2809585972	notas
201515412	notas
352356850	notas
353420634	notas
2235560507	notas
512441590	notas
3006255227	notas
602506633	nothing
245945870	nothing
42118566	nothing
367365969	notica
17572957	noticia
95219837	notificaciones
574926017	notificaciones
197468290	notificación
202647244	novela
1105318854	novelas
248574564	novia
386185904	novia
3660204622	novia
196868957	novia
117292197	novia
278557970	novia
265205363	novia
1249747104	novia
480062174	novia
323320090	novia
258429032	novia
2939078896	novia
2329472066	novia
2428114045	novia
1573263488	novia
180188794	novias
323320090	noviazgo
336808509	noviazgo
353420634	novio
2310335604	novio
465162214	novio
1218805825	novio
1074592592	novio
167626218	novio
282627859	novio
595780398	novio
281771120	novio
323320090	novio
2428114045	novio
589757252	novio
288491888	novio
386185904	novio
1491585847	novio
1604174509	novio
558223544	novio
66738322	novio
438478720	novio/esposo
1862006665	novios
353314853	novios
2696424289	novo
55997879	novo
178501569	now
42118566	now
278888446	now
4830969399	now
319276032	now
110030443	now
71162335	now
351150649	now
1046610404	now
188885751	noé
3241429947	nube
2939078896	nubes
195583663	nubes
2701795509	nubes
159219951	nubess
1218805825	nublando
3241429947	nublo
61732880	nude
3878575115	nudes
348027006	nudes
353877891	nudes
93473152	nudes
127133897	nudes
1920381474	nudes
2488406532	nudo
857385949	nuestra
1666319510	nuestro
222208810	nueva
536556415	nueva
75487578	nueva
221629950	nueva
148912523	nueva
425452892	nueva
1027354242	nueva
281106047	nueva
807535734	nueva
357587351	nueva
939393300	nueva
458460568	nuevas
162167203	nuevas
908386652	nuevas
191196796	nuevo
619294138	nuevo
3301834204	nuevo
721099368573636608	nuevo
406504287	nuevo
2608347727	nuevo
2429141982	nuevo
114669685	nuevo
4827701994	nuevo
2215965895	nuevo
373637530	nuevo
965000018	nuevo
1431584408	nuevo
434665733	nuevo
187656959	nuevo
2443145500	nuevo
313484473	nuevo
2490434221	nuevo
339173600	nuevo
366812786	nuevo
325123038	nuevo
418052160	nuevo
128846365	nuevo
1696548608	nuevo
1862006665	nuevo
172099878	nuevo
322203077	nuevo
390832472	nuevo
540256640	nuevo
3081104615	nuevo
259099239	nuevo
75828177	nuevo
811695457	nuevo
162167203	nuevos
2674423714	nuevos
194811402	nuevos
1029388279	num
468660774	num
2696424289	num
2254145198	num
70876546	num
197904088	num
192107500	numa
236382390	numa
468660774	numa
149961129	number
510749307	numbers
353408833	numeritos
2699454141	numeritos
424532780	numero
554009654	numero
1098891031	numero
43896804	numero
2249400512	nunca
1077048704	nunca
2443145500	nunca
131912068	nuncaaa
288491888	nuncaaaa
2176418807	nuncaaaaa
306238787	nuncaaaaá
377218268	nutella
2178990775	nutella
2696424289	nx
267873146	nyc
200468038	nyt
263418736	nytimes
2671098944	náo
4618316655	não
83708130	não
110842397	não
2199823890	não
729285654736162816	não
84467509	não
70876546	não
107864004	não
584353966	não
266911480	não
136381543	não
167382669	não
197589588	não
842874800	não
67124560	não
356396662	não
282786413	não
2400495200	não
249282063	não
433762102	não
59641407	não
172159885	não
25738254	não
167636848	não
3491156477	não
195245230	não
2858061076	não
3348425236	não
3204067018	não
75802035	não
93081811	não
2696424289	não
218965202	nóia
266911480	nós
1207759034	número
